starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:57:01 2020	1599125221	1025	177	1202	142
Thu Sep 03 14:56:57 2020	1599125217	1029	173	1202	123
Thu Sep 03 14:57:00 2020	1599125220	1025	177	1202	114
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1202	140
Thu Sep 03 14:56:57 2020	1599125217	1029	173	1202	123
Thu Sep 03 14:57:00 2020	1599125220	1025	177	1202	114
Thu Sep 03 14:57:01 2020	1599125221	1025	177	1202	142
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1202	140
Thu Sep 03 14:57:00 2020	1599125220	1025	177	1202	114
Thu Sep 03 14:56:57 2020	1599125217	1029	173	1202	123
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1202	140
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1202	114
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1202	123
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1202	140
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1202	115
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1202	123
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1202	140
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1202	115
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	115
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	140
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	115
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	140
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	115
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	140
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	115
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	140
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1021	181	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	123
Thu Sep 03 14:57:01 2020	1599125221	1022	181	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1022	181	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1022	181	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1022	181	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1203	124
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1203	115
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1203	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1203	139
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1204	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1204	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1029	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	124
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:57:00 2020	1599125220	1026	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	115
Thu Sep 03 14:57:00 2020	1599125220	1027	177	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:00 2020	1599125220	1027	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:00 2020	1599125220	1027	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	124
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:00 2020	1599125220	1027	177	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:00 2020	1599125220	1027	177	1204	117
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1204	117
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1204	117
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1204	117
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1204	117
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:56:57 2020	1599125217	1030	174	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1022	182	1204	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:56:57 2020	1599125217	1030	175	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1204	139
Thu Sep 03 14:56:57 2020	1599125217	1030	175	1204	125
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1204	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1205	116
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1205	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1205	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1024	180	1205	116
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	116
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	116
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1025	180	1205	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1205	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	118
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1205	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1205	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1205	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1205	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:00 2020	1599125220	1027	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1023	182	1206	139
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:01 2020	1599125221	1023	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:01 2020	1599125221	1023	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:01 2020	1599125221	1023	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1023	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	117
Thu Sep 03 14:57:01 2020	1599125221	1023	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	118
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	118
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	178	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1206	118
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1206	139
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1206	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1207	118
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1207	119
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1207	139
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1207	119
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1207	118
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1207	139
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1207	119
Thu Sep 03 14:57:01 2020	1599125221	1024	183	1207	139
Thu Sep 03 14:57:01 2020	1599125221	1025	181	1207	118
Thu Sep 03 14:57:00 2020	1599125220	1028	179	1207	119
